Node Name,Lower Bound,Completion Time,Unassigned Count,Unassigned Parts
Root_0,2.730784,21.182656,16,"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_1,0.000000,9.961096,16,"0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_2,5.091880,23.543752,15,"2;3;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_3,0.000000,4.017280,16,"0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_4,3.348064,21.799936,15,"1;3;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_5,0.000000,10.578376,15,"0;3;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_6,5.709160,24.161032,14,"3;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_7,0.000000,4.325920,16,"0;1;2;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_8,3.656704,22.108576,15,"1;2;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_9,0.000000,10.887016,15,"0;2;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_10,6.017800,24.469672,14,"2;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_11,0.000000,4.943200,15,"0;1;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_12,4.273984,22.725856,14,"1;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_13,0.000000,11.504296,14,"0;4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_14,6.635080,25.086952,13,"4;5;6;7;8;9;10;11;12;13;14;15;16"
Root_15,0.730784,27.548128,16,"0;1;2;3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_16,6.896096,36.930784,15,"1;2;3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_17,3.091880,29.909224,15,"0;2;3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_18,12.187928,39.291880,14,"2;3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_19,1.348064,28.165408,15,"0;1;3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_20,8.130656,37.548064,14,"1;3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_21,3.783792,30.526504,14,"0;3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_22,14.174838,39.909160,13,"3;5;6;7;8;9;10;11;12;13;14;15;16"
Root_23,1.656704,28.474048,15,"0;1;2;5;6;7;8;9;10;11;12;13;14;15;16"
Root_24,8.747936,37.856704,14,"1;2;5;6;7;8;9;10;11;12;13;14;15;16"
Root_25,4.401072,30.835144,14,"0;2;5;6;7;8;9;10;11;12;13;14;15;16"
Root_26,15.409398,40.217800,13,"2;5;6;7;8;9;10;11;12;13;14;15;16"
Root_27,2.273984,29.091328,14,"0;1;5;6;7;8;9;10;11;12;13;14;15;16"
Root_28,9.982496,38.473984,13,"1;5;6;7;8;9;10;11;12;13;14;15;16"
Root_29,5.635632,31.452424,13,"0;5;6;7;8;9;10;11;12;13;14;15;16"
Root_30,17.878518,40.835080,12,"5;6;7;8;9;10;11;12;13;14;15;16"
Root_31,0.000000,9.245664,16,"0;1;2;3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_32,5.076448,23.528320,15,"1;2;3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_33,0.000000,12.306760,15,"0;2;3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_34,7.437544,25.889416,14,"2;3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_35,0.000000,9.862944,15,"0;1;3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_36,5.693728,24.145600,14,"1;3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_37,0.000000,12.924040,14,"0;3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_38,8.054824,26.506696,13,"3;4;6;7;8;9;10;11;12;13;14;15;16"
Root_39,0.000000,10.171584,15,"0;1;2;4;6;7;8;9;10;11;12;13;14;15;16"
Root_40,6.002368,24.454240,14,"1;2;4;6;7;8;9;10;11;12;13;14;15;16"
Root_41,0.000000,13.232680,14,"0;2;4;6;7;8;9;10;11;12;13;14;15;16"
Root_42,8.363464,26.815336,13,"2;4;6;7;8;9;10;11;12;13;14;15;16"
Root_43,0.000000,10.788864,14,"0;1;4;6;7;8;9;10;11;12;13;14;15;16"
Root_44,6.619648,25.071520,13,"1;4;6;7;8;9;10;11;12;13;14;15;16"
Root_45,0.000000,13.849960,13,"0;4;6;7;8;9;10;11;12;13;14;15;16"
Root_46,8.980744,27.432616,12,"4;6;7;8;9;10;11;12;13;14;15;16"
Root_47,3.076448,29.893792,15,"0;1;2;3;6;7;8;9;10;11;12;13;14;15;16"
Root_48,12.141632,39.276448,14,"1;2;3;6;7;8;9;10;11;12;13;14;15;16"
Root_49,7.240560,32.254888,14,"0;2;3;6;7;8;9;10;11;12;13;14;15;16"
Root_50,21.088374,41.637544,13,"2;3;6;7;8;9;10;11;12;13;14;15;16"
Root_51,3.752928,30.511072,14,"0;1;3;6;7;8;9;10;11;12;13;14;15;16"
Root_52,14.113110,39.893728,13,"1;3;6;7;8;9;10;11;12;13;14;15;16"
Root_53,8.475120,32.872168,13,"0;3;6;7;8;9;10;11;12;13;14;15;16"
Root_54,23.557494,42.254824,12,"3;6;7;8;9;10;11;12;13;14;15;16"
Root_55,4.370208,30.819712,14,"0;1;2;6;7;8;9;10;11;12;13;14;15;16"
Root_56,15.347670,40.202368,13,"1;2;6;7;8;9;10;11;12;13;14;15;16"
Root_57,9.092400,33.180808,13,"0;2;6;7;8;9;10;11;12;13;14;15;16"
Root_58,24.792054,42.563464,12,"2;6;7;8;9;10;11;12;13;14;15;16"
Root_59,5.604768,31.436992,13,"0;1;6;7;8;9;10;11;12;13;14;15;16"
Root_60,17.816790,40.819648,12,"1;6;7;8;9;10;11;12;13;14;15;16"
Root_61,10.326960,33.798088,12,"0;6;7;8;9;10;11;12;13;14;15;16"
Root_62,27.261174,43.180744,11,"6;7;8;9;10;11;12;13;14;15;16"
Root_63,0.000000,8.277760,16,"0;1;2;3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_64,5.508544,23.960416,15,"1;2;3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_65,0.000000,12.738856,15,"0;2;3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_66,7.869640,26.321512,14,"2;3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_67,0.000000,8.895040,15,"0;1;3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_68,6.125824,24.577696,14,"1;3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_69,0.000000,13.356136,14,"0;3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_70,8.486920,26.938792,13,"3;4;5;7;8;9;10;11;12;13;14;15;16"
Root_71,0.000000,9.203680,15,"0;1;2;4;5;7;8;9;10;11;12;13;14;15;16"
