Node Name,Lower Bound,Completion Time,Unassigned Count,Unassigned Parts
Root_0,184.363061,21.182656,18,"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_1,232.963125,29.172800,18,"0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_2,300.772341,38.555456,17,"2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_3,81.370805,4.017280,18,"0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_4,184.666741,21.799936,17,"1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_5,233.884085,29.790080,17,"0;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_6,302.927861,39.172736,16,"3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_7,87.548565,4.325920,18,"0;1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_8,190.844501,22.108576,17,"1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_9,240.370485,30.098720,17,"0;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_10,310.031541,39.481376,16,"2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_11,87.852245,4.943200,17,"0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_12,191.148181,22.725856,16,"1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_13,241.902485,30.716000,16,"0;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_14,312.187061,40.098656,15,"4;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_15,222.555893,27.548128,18,"0;1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_16,286.150293,36.930784,17,"1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_17,246.061589,33.720928,17,"0;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_18,318.705493,43.103584,16,"2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_19,222.859573,28.165408,17,"0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_20,288.305813,37.548064,16,"1;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_21,248.217109,34.338208,16,"0;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_22,321.130005,43.720864,15,"3;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_23,229.037333,28.474048,17,"0;1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_24,295.409493,37.856704,16,"1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_25,255.320789,34.646848,16,"0;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_26,328.542325,44.029504,15,"2;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_27,229.918741,29.091328,16,"0;1;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_28,297.565013,38.473984,15,"1;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_29,257.476309,35.264128,15,"0;5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_30,331.315125,44.646784,14,"5;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_31,112.741109,9.245664,18,"0;1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_32,191.537045,23.528320,17,"1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_33,243.896277,31.518464,17,"0;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_34,314.983317,40.901120,16,"2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_35,113.044789,9.862944,17,"0;1;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_36,191.840725,24.145600,16,"1;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_37,245.434517,32.135744,16,"0;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_38,317.138837,41.518400,15,"3;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_39,119.222549,10.171584,17,"0;1;2;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_40,198.018485,24.454240,16,"1;2;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_41,252.229557,32.444384,16,"0;2;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_42,324.242517,41.827040,15,"2;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_43,119.526229,10.788864,16,"0;1;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_44,198.322165,25.071520,15,"1;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_45,253.767797,33.061664,15,"0;4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_46,326.398037,42.444320,14,"4;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_47,231.110069,29.893792,17,"0;1;2;3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_48,300.361269,39.276448,16,"1;2;3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_49,260.272565,36.066592,16,"0;2;3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_50,335.314933,45.449248,15,"2;3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_51,232.437141,30.511072,16,"0;1;3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_52,302.516789,39.893728,15,"1;3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_53,262.428085,36.683872,15,"0;3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_54,338.705013,46.066528,14,"3;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_55,239.232181,30.819712,16,"0;1;2;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_56,309.620469,40.202368,15,"1;2;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_57,269.531765,36.992512,15,"0;2;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_58,346.425973,46.375168,14,"2;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_59,240.770421,31.436992,15,"0;1;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_60,311.775989,40.819648,14,"1;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_61,271.687285,37.609792,14,"0;6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_62,349.816053,46.992448,13,"6;7;8;9;10;11;12;13;14;15;16;17;18"
Root_63,106.933685,8.277760,18,"0;1;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_64,195.529621,23.960416,17,"1;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_65,248.753045,31.950560,17,"0;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_66,320.272181,41.333216,16,"2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_67,107.237365,8.895040,17,"0;1;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_68,195.833301,24.577696,16,"1;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_69,250.291285,32.567840,16,"0;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_70,322.427701,41.950496,15,"3;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_71,113.415125,9.203680,17,"0;1;2;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_72,202.011061,24.886336,16,"1;2;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_73,257.086325,32.876480,16,"0;2;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_74,329.531381,42.259136,15,"2;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_75,113.718805,9.820960,16,"0;1;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_76,202.314741,25.503616,15,"1;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_77,259.042997,33.493760,15,"0;4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_78,331.686901,42.876416,14,"4;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_79,235.755669,30.325888,17,"0;1;2;3;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_80,305.650133,39.708544,16,"1;2;3;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_81,265.561429,36.498688,16,"0;2;3;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_82,341.467989,45.881344,15,"2;3;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_83,237.293909,30.943168,16,"0;1;3;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_84,307.805653,40.325824,15,"1;3;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_85,267.716949,37.115968,15,"0;3;5;7;8;9;10;11;12;13;14;15;16;17;18"
Root_86,344.858069,46.498624,14,"3;5;7;8;9;10;11;12;13;14;15;16;17;18"
