Node Name,Lower Bound,Completion Time,Unassigned Count,Unassigned Parts
Root_0,54.016867,21.182656,17,"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_1,21.660368,9.961096,17,"0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_2,68.183443,23.543752,16,"2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_3,8.462880,4.017280,17,"0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_4,57.720547,21.799936,16,"1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_5,23.512208,10.578376,16,"0;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_6,71.887123,24.161032,15,"3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_7,9.080160,4.325920,17,"0;1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_8,59.572387,22.108576,16,"1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_9,24.438128,10.887016,16,"0;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_10,73.738963,24.469672,15,"2;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_11,10.314720,4.943200,16,"0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_12,63.276067,22.725856,15,"1;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_13,26.289968,11.504296,15,"0;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_14,77.759195,25.086952,14,"4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_15,116.670051,27.548128,17,"0;1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_16,195.879040,36.930784,16,"1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_17,136.016171,29.909224,16,"0;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_18,222.320312,39.291880,15,"2;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_19,121.608291,28.165408,16,"0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_20,203.903680,37.548064,15,"1;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_21,142.022867,30.526504,15,"0;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_22,229.727672,39.909160,14,"3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_23,124.077411,28.474048,16,"0;1;2;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_24,207.916000,37.856704,15,"1;2;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_25,145.109267,30.835144,15,"0;2;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_26,233.431352,40.217800,14,"2;5;6;7;8;9;10;11;12;13;14;15;16;17"
