Node Name,Lower Bound,Completion Time,Unassigned Count,Unassigned Parts
Root_0,111.201878,21.182656,15,"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15"
Root_1,45.246694,9.961096,15,"0;2;3;4;5;6;7;8;9;10;11;12;13;14;15"
Root_2,130.090646,23.543752,14,"2;3;4;5;6;7;8;9;10;11;12;13;14;15"
Root_3,19.008534,4.017280,15,"0;1;3;4;5;6;7;8;9;10;11;12;13;14;15"
Root_4,116.140118,21.799936,14,"1;3;4;5;6;7;8;9;10;11;12;13;14;15"
Root_5,49.076878,10.578376,14,"0;3;4;5;6;7;8;9;10;11;12;13;14;15"
Root_6,135.262750,24.161032,13,"3;4;5;6;7;8;9;10;11;12;13;14;15"
Root_7,19.934454,4.325920,15,"0;1;2;4;5;6;7;8;9;10;11;12;13;14;15"
Root_8,114.283318,22.108576,14,"1;2;4;5;6;7;8;9;10;11;12;13;14;15"
Root_9,48.024422,10.887016,14,"0;2;4;5;6;7;8;9;10;11;12;13;14;15"
Root_10,133.714590,24.469672,13,"2;4;5;6;7;8;9;10;11;12;13;14;15"
Root_11,21.786294,4.943200,14,"0;1;4;5;6;7;8;9;10;11;12;13;14;15"
Root_12,119.221558,22.725856,13,"1;4;5;6;7;8;9;10;11;12;13;14;15"
Root_13,51.728102,11.504296,13,"0;4;5;6;7;8;9;10;11;12;13;14;15"
Root_14,139.270110,25.086952,12,"4;5;6;7;8;9;10;11;12;13;14;15"
Root_15,162.888470,27.548128,15,"0;1;2;3;5;6;7;8;9;10;11;12;13;14;15"
Root_16,254.175838,36.930784,14,"1;2;3;5;6;7;8;9;10;11;12;13;14;15"
Root_17,188.860526,29.909224,14,"0;2;3;5;6;7;8;9;10;11;12;13;14;15"
Root_18,281.978206,39.291880,13,"2;3;5;6;7;8;9;10;11;12;13;14;15"
Root_19,169.678550,28.165408,14,"0;1;3;5;6;7;8;9;10;11;12;13;14;15"
Root_20,262.817758,37.548064,13,"1;3;5;6;7;8;9;10;11;12;13;14;15"
Root_21,195.650606,30.526504,13,"0;3;5;6;7;8;9;10;11;12;13;14;15"
Root_22,290.002846,39.909160,12,"3;5;6;7;8;9;10;11;12;13;14;15"
Root_23,168.747670,28.474048,14,"0;1;2;5;6;7;8;9;10;11;12;13;14;15"
Root_24,262.812798,37.856704,13,"1;2;5;6;7;8;9;10;11;12;13;14;15"
Root_25,194.832630,30.835144,13,"0;2;5;6;7;8;9;10;11;12;13;14;15"
Root_26,289.689246,40.217800,12,"2;5;6;7;8;9;10;11;12;13;14;15"
Root_27,175.537750,29.091328,13,"0;1;5;6;7;8;9;10;11;12;13;14;15"
Root_28,271.454718,38.473984,12,"1;5;6;7;8;9;10;11;12;13;14;15"
Root_29,202.239990,31.452424,12,"0;5;6;7;8;9;10;11;12;13;14;15"
Root_30,297.713886,40.835080,11,"5;6;7;8;9;10;11;12;13;14;15"
Root_31,37.462774,9.245664,15,"0;1;2;3;4;6;7;8;9;10;11;12;13;14;15"
Root_32,120.721526,23.528320,14,"1;2;3;4;6;7;8;9;10;11;12;13;14;15"
Root_33,54.824942,12.306760,14,"0;2;3;4;6;7;8;9;10;11;12;13;14;15"
Root_34,141.948358,25.889416,13,"2;3;4;6;7;8;9;10;11;12;13;14;15"
Root_35,40.549174,9.862944,14,"0;1;3;4;6;7;8;9;10;11;12;13;14;15"
Root_36,125.878198,24.145600,13,"1;3;4;6;7;8;9;10;11;12;13;14;15"
Root_37,59.145902,12.924040,13,"0;3;4;6;7;8;9;10;11;12;13;14;15"
Root_38,148.552526,26.506696,12,"3;4;6;7;8;9;10;11;12;13;14;15"
Root_39,39.594870,10.171584,14,"0;1;2;4;6;7;8;9;10;11;12;13;14;15"
Root_40,124.330038,24.454240,13,"1;2;4;6;7;8;9;10;11;12;13;14;15"
Root_41,56.980462,13.232680,13,"0;2;4;6;7;8;9;10;11;12;13;14;15"
Root_42,147.621646,26.815336,12,"2;4;6;7;8;9;10;11;12;13;14;15"
